STT,Identifier,Company Name,Country of Exchange,GICS Industry Name,Year,FV,ESG,SIZE,LEV,lctat,lctlt,chtct,CH,CF,cheat,Inventory,Fixed,Growth,NI,BoardMeetings,Female,CEO,G_score,E_score,GDP_growth,GDPpercapita,INF
416,TECE.KL,Techbase Industries Bhd,Malaysia,"Textiles, Apparel & Luxury Goods",2018,0.098964164,0,7.938261782,0.173640055,0.241173278,0.618300461,0.443794835,0,-16020182.13,-0.221646612,0.089629369,0,-0.085074957,2469357.62,0,0,0,0,0,4.843086976,4.03749829,0.624674675
417,THEA.KL,Three-A Resources Bhd,Malaysia,Food Products,2024,0.696825709,26.55,8.078452437,0.00611851,0.169687373,0.65063935,0.667853701,0,5874440.47,0.053323317,0.160026924,0.715897478,-0.052223333,9724485.23,4,22.22,0,60.62,12.71,5.114155478,4.074350408,0.782509892
417,THEA.KL,Three-A Resources Bhd,Malaysia,Food Products,2023,0.763051247,28.71,8.04204935,0.009682319,0.163571027,0.588030215,1.658102768,0,7122004.36,0.061559655,0.116371202,0.736882594,-0.121199798,9837690.63,4,33.33,0,74.29,8.51,3.555487154,4.056107349,-1.872255625
417,THEA.KL,Three-A Resources Bhd,Malaysia,Food Products,2022,0.728157838,31.15,8.063306059,0.039774245,0.158865114,0.716272585,0.329733463,0,-7748636.36,-0.069601833,0.193473975,0.701370008,0.208986589,7975909.09,5,33.33,0,76.13,9.82,8.861821876,4.069967336,6.403485118
417,THEA.KL,Three-A Resources Bhd,Malaysia,Food Products,2021,0.758353652,24.53,8.046604602,0.017287573,0.159305594,0.712101013,1.185685696,0,6840057.64,0.063674562,0.126200266,0.722779731,0.141271749,11177953.89,4,20,0,62.88,2.25,3.315349544,4.037550459,5.675938488
417,THEA.KL,Three-A Resources Bhd,Malaysia,Food Products,2020,0.791910179,0,8.031093797,0.0293583,0.117607094,0.6806346,0.598305199,0,-4375373.13,-0.044009999,0.175201005,0.737370814,0.017397438,7502985.07,0,0,0,0,0,-5.456846584,3.998151461,-0.818007729
417,THEA.KL,Three-A Resources Bhd,Malaysia,Food Products,2019,0.861122194,0,7.997463738,0.035747407,0.209158744,0.541126061,1.400196376,0,8595989.24,0.089990508,0.114900053,0.708461351,0.005619909,7194668.62,0,0,0,0,0,4.413187421,4.038230265,0.071826909
417,THEA.KL,Three-A Resources Bhd,Malaysia,Food Products,2018,0.896887395,0,7.980099158,0.050732316,0.182214596,0.559712929,0.245547453,0,-9190072.64,-0.099793654,0.190521666,0.707083868,0.042217573,7050847.46,0,0,0,0,0,4.843086976,4.03749829,0.624674675
418,TROP.KL,Tropicana Corporation Bhd,Malaysia,Real Estate Management & Development,2024,#DIV/0!,57.96,#NUM!,#DIV/0!,0.186328676,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,-0.031548811,-52164726.95,5,27.27,FALSE,36.18,69.53,5.114155478,4.074350408,0.782509892
418,TROP.KL,Tropicana Corporation Bhd,Malaysia,Real Estate Management & Development,2023,#DIV/0!,53.3,#NUM!,#DIV/0!,0.307387602,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0.518533799,-29011546.84,5,23.08,FALSE,42.6,48.66,3.555487154,4.056107349,-1.872255625
418,TROP.KL,Tropicana Corporation Bhd,Malaysia,Real Estate Management & Development,2022,#DIV/0!,42.18,#NUM!,#DIV/0!,0.29642041,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0.018249311,-93317500,5,15.38,0,28.45,37.38,8.861821876,4.069967336,6.403485118
418,TROP.KL,Tropicana Corporation Bhd,Malaysia,Real Estate Management & Development,2021,#DIV/0!,38.22,#NUM!,#DIV/0!,0.377837702,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,-0.20408092,-7222142.17,5,21.43,TRUE,21.66,32.44,3.315349544,4.037550459,5.675938488
418,TROP.KL,Tropicana Corporation Bhd,Malaysia,Real Estate Management & Development,2020,#DIV/0!,0,#NUM!,#DIV/0!,0.379650278,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,-0.048451979,36456965.17,0,0,0,0,0,-5.456846584,3.998151461,-0.818007729
418,TROP.KL,Tropicana Corporation Bhd,Malaysia,Real Estate Management & Development,2019,#DIV/0!,0,#NUM!,#DIV/0!,0.505538756,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,-0.298531135,82987282.95,0,0,0,0,0,4.413187421,4.038230265,0.071826909
418,TROP.KL,Tropicana Corporation Bhd,Malaysia,Real Estate Management & Development,2018,#DIV/0!,0,#NUM!,#DIV/0!,0.656352896,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,-0.117567704,43542615.01,0,0,0,0,0,4.843086976,4.03749829,0.624674675
419,UEME.KL,UEM Edgenta Bhd,Malaysia,Construction & Engineering,2024,#DIV/0!,67.63,#NUM!,#DIV/0!,0.188405836,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0.087487206,11582363.47,9,33.33,TRUE,81.89,51.54,5.114155478,4.074350408,0.782509892
419,UEME.KL,UEM Edgenta Bhd,Malaysia,Construction & Engineering,2023,#DIV/0!,61.28,#NUM!,#DIV/0!,0.188170176,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0.094368968,6556427.02,13,40,TRUE,78.7,40.2,3.555487154,4.056107349,-1.872255625
419,UEME.KL,UEM Edgenta Bhd,Malaysia,Construction & Engineering,2022,#DIV/0!,0,#NUM!,#DIV/0!,0.213092211,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0.041811114,10375227.27,0,0,0,0,0,8.861821876,4.069967336,6.403485118
419,UEME.KL,UEM Edgenta Bhd,Malaysia,Construction & Engineering,2021,#DIV/0!,0,#NUM!,#DIV/0!,0.22069686,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0.090909303,10413064.36,0,0,0,0,0,3.315349544,4.037550459,5.675938488
419,UEME.KL,UEM Edgenta Bhd,Malaysia,Construction & Engineering,2020,#DIV/0!,0,#NUM!,#DIV/0!,0.181888704,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,-0.144184836,3575373.13,0,0,0,0,0,-5.456846584,3.998151461,-0.818007729
419,UEME.KL,UEM Edgenta Bhd,Malaysia,Construction & Engineering,2019,#DIV/0!,0,#NUM!,#DIV/0!,0.211924875,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0.115810204,45986793.84,0,0,0,0,0,4.413187421,4.038230265,0.071826909
419,UEME.KL,UEM Edgenta Bhd,Malaysia,Construction & Engineering,2018,#DIV/0!,0,#NUM!,#DIV/0!,0.247161042,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0.011628435,36891283.29,0,0,0,0,0,4.843086976,4.03749829,0.624674675
420,WAVE.KL,WAVEFRONT Bhd,Malaysia,"Electronic Equipment, Instruments & Components",2024,0.533035921,36.8,8.118475365,0.172304059,0.53216884,0.79679745,0,0.35090577,-6987373.17,-0.054968233,0.12570164,0.620111981,-0.290112164,-993235.63,5,33.33,TRUE,61.38,17.31,5.114155478,4.074350408,0.782509892
420,WAVE.KL,WAVEFRONT Bhd,Malaysia,"Electronic Equipment, Instruments & Components",2023,0.539603596,38.58,8.104202164,0.18607115,0.520701942,0.702942757,0,0.39217535,-4336262.57,-0.024634206,0.048065779,0.472297554,-0.582380301,-22239491.79,7,33.33,TRUE,75.31,22.79,3.555487154,4.056107349,-1.872255625
420,WAVE.KL,WAVEFRONT Bhd,Malaysia,"Electronic Equipment, Instruments & Components",2022,0.398642285,32.49,8.24557701,0.191013494,0.490585309,0.677395422,0,0.329656372,12693877.55,0.036244322,0.029318283,0.656215903,-0.664582238,-57738548.75,5,40,TRUE,51.4,17.33,8.861821876,4.069967336,6.403485118
420,WAVE.KL,WAVEFRONT Bhd,Malaysia,"Electronic Equipment, Instruments & Components",2021,0.199409268,27.58,8.544354321,0.173935816,0.498147139,0.797594084,0,0.136324235,-33857244.83,-0.06008244,0.073532609,0.413207701,-0.392154414,-2891030.22,5,20,FALSE,51.12,3.34,3.315349544,4.037550459,5.675938488
420,WAVE.KL,WAVEFRONT Bhd,Malaysia,"Electronic Equipment, Instruments & Components",2020,0.126554623,0,8.750904054,0.239775285,0.441437891,0.907507511,0,0.15036121,384559.71,0.000869997,0.142313617,0.2491491,0.310444491,36260554.89,0,0,0,0,0,-5.456846584,3.998151461,-0.818007729
420,WAVE.KL,WAVEFRONT Bhd,Malaysia,"Electronic Equipment, Instruments & Components",2019,0.164486628,0,8.645445961,0.247635133,0.46968634,0.894494728,0,0.188636995,20070484.58,0.049791335,0.120072401,0.274715833,0.090280313,17683746.81,0,0,0,0,0,4.413187421,4.038230265,0.071826909
420,WAVE.KL,WAVEFRONT Bhd,Malaysia,"Electronic Equipment, Instruments & Components",2018,0.173423097,0,8.605404084,0.219986441,0.480702637,0.885588568,0,0.164557054,30610294.12,0.108489764,0.089339498,0.268699969,0.192636664,27681617.65,0,0,0,0,0,4.843086976,4.03749829,0.624674675
421,WCEH.KL,WCE Holdings Bhd,Malaysia,Transportation Infrastructure,2024,0.307069921,50.58,9.25172138,0.550959202,0.382328337,0.094810433,0.089249953,0,-696505.07,-0.000439628,0,0.00268894,0.089737884,-40292220.97,5,25,FALSE,65.85,54.2,5.114155478,4.074350408,0.782509892
421,WCEH.KL,WCE Holdings Bhd,Malaysia,Transportation Infrastructure,2023,0.323789743,48.29,9.19983883,0.574349686,0.349733708,0.06782058,0.119741034,0,-59350555.85,-0.036090181,0,0.002648131,0.132749229,-33373213.34,6,0,FALSE,53.99,50.82,3.555487154,4.056107349,-1.872255625
421,WCEH.KL,WCE Holdings Bhd,Malaysia,Transportation Infrastructure,2022,0.334080752,31.46,9.216035734,0.568034918,0.443254073,0.066847792,0.022606629,0,6736961.45,0.004400173,0,0.004169174,-0.204194953,16461224.49,4,0,FALSE,43.79,31.78,8.861821876,4.069967336,6.403485118
421,WCEH.KL,WCE Holdings Bhd,Malaysia,Transportation Infrastructure,2021,0.362236737,0,9.18499429,0.594496941,0.444415282,0.072369987,0.033299363,0,-68675231.98,-0.046461781,0,0.004591865,0.596057242,-34083035.93,0,0,0,0,0,3.315349544,4.037550459,5.675938488
421,WCEH.KL,WCE Holdings Bhd,Malaysia,Transportation Infrastructure,2020,0.370195113,0,9.169704278,0.574558113,0.419045535,0.080562783,0.1440312,0,22686851.63,0.017430276,0,0.00467117,-0.521066837,-29070928.83,0,0,0,0,0,-5.456846584,3.998151461,-0.818007729
421,WCEH.KL,WCE Holdings Bhd,Malaysia,Transportation Infrastructure,2019,0.426206054,0,9.114469974,0.557304154,0.367899343,0.071542026,0,0.13336972,-53172733.6,-0.045273969,0,0.005081494,0.014594017,-12110364.02,0,0,0,0,0,4.413187421,4.038230265,0.071826909
421,WCEH.KL,WCE Holdings Bhd,Malaysia,Transportation Infrastructure,2018,0.475998314,0,9.069840423,0.598980429,0.395284283,0.131596377,0.004357072,0,-46249264.71,-0.043210802,0,0.005718494,-0.17164027,5327205.88,0,0,0,0,0,4.843086976,4.03749829,0.624674675
422,XOXT.KL,XOX Technology Bhd,Malaysia,Wireless Telecommunication Services,2024,0.271454526,28.93,7.371126612,0.007877367,0.23479692,0.745726663,0,0.179817283,2740799.58,0.234745091,0.000133025,0,1.332986852,4820721.1,5,0,0,34.65,6.67,5.114155478,4.074350408,0.782509892
422,XOXT.KL,XOX Technology Bhd,Malaysia,Wireless Telecommunication Services,2023,0.546440575,37.46,7.06728076,0.006316618,0.231129507,0.764682116,0,0.136202704,-3027882.09,-0.220656178,0,0,0.215986583,593394.56,6,0,FALSE,50.9,8.19,3.555487154,4.056107349,-1.872255625
422,XOXT.KL,XOX Technology Bhd,Malaysia,Wireless Telecommunication Services,2022,0.465939322,0,7.137422867,0.016387024,0.229037094,0.723894611,0,0.353120602,1369512.25,0.110068597,0.010171393,0,0.171443718,-574118.49,0,0,0,0,0,8.861821876,4.069967336,6.403485118
422,XOXT.KL,XOX Technology Bhd,Malaysia,Wireless Telecommunication Services,2021,0.511433327,0,7.094902492,0.036526088,0.244338256,0.679126569,0,0.283283195,413148.37,#DIV/0!,#DIV/0!,0,#DIV/0!,-1275020.51,0,0,0,0,0,3.315349544,4.037550459,5.675938488
422,XOXT.KL,XOX Technology Bhd,Malaysia,Wireless Telecommunication Services,2020,#DIV/0!,0,#NUM!,#DIV/0!,0.275718482,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,#DIV/0!,-1,0,0,0,0,0,0,-5.456846584,3.998151461,-0.818007729
422,XOXT.KL,XOX Technology Bhd,Malaysia,Wireless Telecommunication Services,2019,0.543885329,0,7.068286977,0.05163791,0.247063054,0.653726782,0,0.269524814,-195184.64,-0.014791463,0.026535701,0,-0.308750257,-2086480.8,0,0,0,0,0,4.413187421,4.038230265,0.071826909
422,XOXT.KL,XOX Technology Bhd,Malaysia,Wireless Telecommunication Services,2018,0.482690088,0,7.120434497,0.011685276,0.219918472,0.559761099,0,0.251300862,-3716370.46,-0.205959899,0.061349185,0,0.488835423,-3141673.12,0,0,0,0,0,4.843086976,4.03749829,0.624674675
423,ZETR.KL,Zetrix AI Bhd,Malaysia,Professional Services,2024,1.680436982,56.28,8.977932793,0.303934282,0.325682722,0.170635885,0,0.082312272,64647269.47,0.092216109,0.003287861,0.167019612,0.349243655,158471351.8,5,28.57,0,51.64,34.83,5.114155478,4.074350408,0.782509892
423,ZETR.KL,Zetrix AI Bhd,Malaysia,Professional Services,2023,2.278303782,55.98,8.845743393,0.273693213,0.339050092,0.282595271,0,0.018745544,876688.45,0.001518866,0.037953663,0.186143668,0.139921672,106065141.6,5,28.57,0,51.68,31.68,3.555487154,4.056107349,-1.872255625
423,ZETR.KL,Zetrix AI Bhd,Malaysia,Professional Services,2022,2.8208615,57.04,8.761325809,0.190311996,0.353428454,0.511613681,0,0.022166598,-3867500,-0.008549711,0.033834987,0.238079094,-0.146414156,91000454.55,5,28.57,0,54.51,30.37,8.861821876,4.069967336,6.403485118
423,ZETR.KL,Zetrix AI Bhd,Malaysia,Professional Services,2021,3.622828212,57.74,8.655478883,0.088172992,0.37671491,0.715389804,0,0.038816014,-35583093.18,-0.10096739,0.033348824,0.180261881,0.313782401,76057877.04,4,28.57,0,51.2,29.97,3.315349544,4.037550459,5.675938488
423,ZETR.KL,Zetrix AI Bhd,Malaysia,Professional Services,2020,4.549435962,48.17,8.54706257,0.120682414,0.353264951,0.556189793,0,0.156545861,39304726.37,0.156031403,0.005874272,0.353908106,-0.090990633,66466169.15,4,16.67,0,36.26,27.68,-5.456846584,3.998151461,-0.818007729
423,ZETR.KL,Zetrix AI Bhd,Malaysia,Professional Services,2019,6.361824472,25.86,8.401232763,0.178615186,0.390998008,0.578045273,0,0.061921497,-8897040.84,-0.041625124,0.005838996,0.463469025,0.068073879,73894839.81,6,20,0,25.75,0.9,4.413187421,4.038230265,0.071826909
423,ZETR.KL,Zetrix AI Bhd,Malaysia,Professional Services,2018,7.417217577,28.22,8.329890039,0.143732945,0.376491292,0.706243321,0,0.113275529,-5231568.77,-0.025989075,0.009491679,0.527294852,0.571058617,30449601.16,6,16.67,0,31.47,0.28,4.843086976,4.03749829,0.624674675
424,IWCI.KL,Iskandar Waterfront City Bhd,Malaysia,Real Estate Management & Development,2024,#DIV/0!,46.97,#NUM!,#DIV/0!,0.39088243,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,-0.001830199,-4333706.36,5,12.5,0,44.21,30.44,5.114155478,4.074350408,0.782509892
424,IWCI.KL,Iskandar Waterfront City Bhd,Malaysia,Real Estate Management & Development,2023,#DIV/0!,51.9,#NUM!,#DIV/0!,0.33719092,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0.086924184,-1373202.61,6,12.5,0,54.82,30.58,3.555487154,4.056107349,-1.872255625
424,IWCI.KL,Iskandar Waterfront City Bhd,Malaysia,Real Estate Management & Development,2022,#DIV/0!,32.43,#NUM!,#DIV/0!,0.460221103,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,3.855522073,-7319318.18,7,12.5,0,48.1,15.85,8.861821876,4.069967336,6.403485118
424,IWCI.KL,Iskandar Waterfront City Bhd,Malaysia,Real Estate Management & Development,2021,#DIV/0!,21.67,#NUM!,#DIV/0!,0.463128677,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,-0.839455255,-6707252.64,4,11.11,TRUE,36.36,1.32,3.315349544,4.037550459,5.675938488
424,IWCI.KL,Iskandar Waterfront City Bhd,Malaysia,Real Estate Management & Development,2020,#DIV/0!,0,#NUM!,#DIV/0!,0.44050297,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,-0.497347746,-417164.18,0,0,0,0,0,-5.456846584,3.998151461,-0.818007729
424,IWCI.KL,Iskandar Waterfront City Bhd,Malaysia,Real Estate Management & Development,2019,#DIV/0!,0,#NUM!,#DIV/0!,0.551788583,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0.812616729,-990951.33,0,0,0,0,0,4.413187421,4.038230265,0.071826909
424,IWCI.KL,Iskandar Waterfront City Bhd,Malaysia,Real Estate Management & Development,2018,#DIV/0!,0,#NUM!,#DIV/0!,0.62025666,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,-0.553430246,-2224213.08,0,0,0,0,0,4.843086976,4.03749829,0.624674675
425,FAST.KL,Fast Energy Holdings Bhd,Malaysia,"Oil, Gas & Consumable Fuels",2024,#DIV/0!,17.11,#NUM!,#DIV/0!,0.21341188,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,-0.092624276,-4537898.39,5,16.67,0,37.31,14.08,5.114155478,4.074350408,0.782509892
425,FAST.KL,Fast Energy Holdings Bhd,Malaysia,"Oil, Gas & Consumable Fuels",2023,#DIV/0!,9.04,#NUM!,#DIV/0!,0.280149273,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0.415156932,-3831318.08,5,16.67,0,15.12,7.99,3.555487154,4.056107349,-1.872255625
425,FAST.KL,Fast Energy Holdings Bhd,Malaysia,"Oil, Gas & Consumable Fuels",2022,#DIV/0!,8.21,#NUM!,#DIV/0!,0.237649886,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0.466859606,-805900,7,0,0,9.56,9.29,8.861821876,4.069967336,6.403485118
425,FAST.KL,Fast Energy Holdings Bhd,Malaysia,"Oil, Gas & Consumable Fuels",2021,#DIV/0!,0,#NUM!,#DIV/0!,0.236250816,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,6.603904739,-887588.86,0,0,0,0,0,3.315349544,4.037550459,5.675938488
425,FAST.KL,Fast Energy Holdings Bhd,Malaysia,"Oil, Gas & Consumable Fuels",2020,#DIV/0!,0,#NUM!,#DIV/0!,0.230339363,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,-0.232376757,321154.23,0,0,0,0,0,-5.456846584,3.998151461,-0.818007729
425,FAST.KL,Fast Energy Holdings Bhd,Malaysia,"Oil, Gas & Consumable Fuels",2019,#DIV/0!,0,#NUM!,#DIV/0!,0.251264071,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,-0.019614737,857175.35,0,0,0,0,0,4.413187421,4.038230265,0.071826909
425,FAST.KL,Fast Energy Holdings Bhd,Malaysia,"Oil, Gas & Consumable Fuels",2018,#DIV/0!,0,#NUM!,#DIV/0!,0.242832048,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0.112175523,963653.75,0,0,0,0,0,4.843086976,4.03749829,0.624674675
426,XOXN.KL,XOX Networks Bhd,Malaysia,"Electronic Equipment, Instruments & Components",2024,0.233901436,24.63,7.061539702,0.006408516,1.115358973,0.991371623,0,0.110367803,-2219418.88,-0.190265724,0.01295748,0,-0.682482361,-1621007.42,5,20,0,42.99,5.19,5.114155478,4.074350408,0.782509892
426,XOXN.KL,XOX Networks Bhd,Malaysia,"Electronic Equipment, Instruments & Components",2023,0.231043562,29.32,7.066878718,0.003001113,0.51463317,0.982662162,0,0.251964709,-1039697.75,-0.063679233,0,0,-0.219095369,-2642473.74,5,16.67,0,53.33,6.37,3.555487154,4.056107349,-1.872255625
426,XOXN.KL,XOX Networks Bhd,Malaysia,"Electronic Equipment, Instruments & Components",2022,0.165421457,23.25,7.212909279,0.009697898,0.215564479,1.052319846,0,0.284976599,-3570624.15,-0.198235321,0.017945978,0,0.000340135,-1288903.77,4,16.67,0,35.24,7.46,8.861821876,4.069967336,6.403485118
426,XOXN.KL,XOX Networks Bhd,Malaysia,"Electronic Equipment, Instruments & Components",2021,0.149237274,0,7.2555631,0.014943144,0.612065075,1.015296862,3.110827379,0,10320000,0.863984985,0.063163116,0,-0.498027388,-2050115.66,0,0,0,0,0,3.315349544,4.037550459,5.675938488
426,XOXN.KL,XOX Networks Bhd,Malaysia,"Electronic Equipment, Instruments & Components",2020,0.225203631,0,7.077173502,0.025436487,1.015942806,1.019787056,0.347685486,0,-2561186.36,-0.164227044,0.027155121,0,-0.268344142,-2035730.97,0,0,0,0,0,-5.456846584,3.998151461,-0.818007729
426,XOXN.KL,XOX Networks Bhd,Malaysia,"Electronic Equipment, Instruments & Components",2019,0.172403749,0,7.192996505,0,0.863489275,0.976682255,0.979583694,0,1523970.94,0.106004869,0,0,0.668039107,-863196.13,0,0,0,0,0,4.413187421,4.038230265,0.071826909
426,XOXN.KL,XOX Networks Bhd,Malaysia,"Electronic Equipment, Instruments & Components",2018,0.280732153,0,7.157650872,0.016312961,0.238518291,0.987309386,0.799834143,0,206785.54,0.015502783,0.00266221,0,-0.454801075,-2220406.14,0,0,0,0,0,4.843086976,4.03749829,0.624674675
427,TEXC.KL,Texchem Resources Bhd,Malaysia,Industrial Conglomerates,2024,0.125069641,22.27,8.237139445,0.497089526,0.232671203,0.592509578,0,0.119363144,-613697.4,-0.003814841,0.104945874,0,0.155952514,1192032.23,5,42.86,TRUE,43.67,6.53,5.114155478,4.074350408,0.782509892
427,TEXC.KL,Texchem Resources Bhd,Malaysia,Industrial Conglomerates,2023,0.133286778,19.45,8.206477826,0.463500714,0.226292806,0.570932836,0,0.120835918,-821786.49,-0.004839609,0.080685783,0,-0.166978313,-2371677.56,5,28.57,TRUE,42.02,3.55,3.555487154,4.056107349,-1.872255625
427,TEXC.KL,Texchem Resources Bhd,Malaysia,Industrial Conglomerates,2022,0.125659985,14.64,8.22994873,0.410493897,0.246195949,0.588530769,0,0.128554392,-2377045.45,-0.013617858,0.098197965,0,-0.004863347,5538863.64,5,28.57,TRUE,25.63,0.7,8.861821876,4.069967336,6.403485118
427,TEXC.KL,Texchem Resources Bhd,Malaysia,Industrial Conglomerates,2021,0.120805607,11.89,8.241928696,0.349755999,0.205820633,0.745143832,0,0.148817967,3928674.35,0.022663542,0.107113928,0,0.031366163,6233429.39,5,16.67,TRUE,16.58,1.72,3.315349544,4.037550459,5.675938488
427,TEXC.KL,Texchem Resources Bhd,Malaysia,Industrial Conglomerates,2020,0.123459058,0,8.238918237,0.381752093,0.210085891,0.69263664,0,0.125567906,1361194.03,0.008409681,0.073362748,0,-0.08735023,-1552736.32,0,0,0,0,0,-5.456846584,3.998151461,-0.818007729
427,TEXC.KL,Texchem Resources Bhd,Malaysia,Industrial Conglomerates,2019,0.131234291,0,8.209140494,0.367801017,0.354156178,0.757643226,0,0.132974842,2432624.11,0.01624361,0.084750848,0,0.012541522,-1823184.15,0,0,0,0,0,4.413187421,4.038230265,0.071826909
427,TEXC.KL,Texchem Resources Bhd,Malaysia,Industrial Conglomerates,2018,0.142939288,0,8.175392461,0.287458125,0.316560356,0.828391251,0,0.131861718,-2969007.26,-0.01940421,0.098560193,0,-0.024689212,-1377239.71,0,0,0,0,0,4.843086976,4.03749829,0.624674675
428,TXCY.KL,Tex Cycle Technology (M) Bhd,Malaysia,Commercial Services & Supplies,2024,1.354864015,31.06,7.721792632,0.132456233,0.453103106,0.387819124,0,0.08949516,655960.16,0.016832128,0.013480815,0,0.059755497,3655091.76,6,16.67,FALSE,26.74,18.91,5.114155478,4.074350408,0.782509892
428,TXCY.KL,Tex Cycle Technology (M) Bhd,Malaysia,Commercial Services & Supplies,2023,1.797858132,29.93,7.590738442,0.181085951,0.490702962,0.197890451,0,0.101417628,1828111.11,0.049950776,0.008565364,0,0.069173569,3429553.38,3,20,FALSE,29.08,19.02,3.555487154,4.056107349,-1.872255625
428,TXCY.KL,Tex Cycle Technology (M) Bhd,Malaysia,Commercial Services & Supplies,2022,1.918501071,27.71,7.563460346,0.176114781,0.444860853,0.200764614,0,0.060547601,704784.09,0.022552446,0.009314203,0,0.036183891,2213684.09,5,0,0,43.07,19.05,8.861821876,4.069967336,6.403485118
428,TXCY.KL,Tex Cycle Technology (M) Bhd,Malaysia,Commercial Services & Supplies,2021,2.278734464,0,7.494862437,0.048228554,0.396041592,0.503573579,0,0.051096099,-740631.6,-0.024205369,0.00850552,0,0.167831582,1478345.34,0,0,0,0,0,3.315349544,4.037550459,5.675938488
428,TXCY.KL,Tex Cycle Technology (M) Bhd,Malaysia,Commercial Services & Supplies,2020,2.350791363,0,7.485690533,0.059954432,0.422050536,0.369040917,0,0.079128478,859002.49,0.028866101,0.007033391,0,-0.209606951,818353.23,0,0,0,0,0,-5.456846584,3.998151461,-0.818007729
428,TXCY.KL,Tex Cycle Technology (M) Bhd,Malaysia,Commercial Services & Supplies,2019,2.371235821,0,7.473606302,0.089354081,0.43016718,0.27350888,0,0.051609214,189841.04,0.006535874,0.006439817,0,-0.166965056,1217192.47,0,0,0,0,0,4.413187421,4.038230265,0.071826909
